URL,Listing_ID,Type,Subtype,Price,Bedroom,Living_area,Listing_address,Postal_code,Locality,District,Swimming_pool,Garden,Garden_area,Surface_of_land,Terrace,Kitchen,Facade,Open Fire,Furnished,State of the building
https://www.immoweb.be/en/classified/apartment/for-sale/berchem-sainte-agathe/1082/10664808,10664808,apartment,apartment,399000,3,104.0,Avenue de Selliers de Moranville 31,1082,BERCHEM-SAINTE-AGATHE,Brussels,False,True,48,,True,usa hyper equipped,4.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10664807,10664807,apartment,flat studio,185000,0,27.0,Rue des Palmiers 29,1150,WOLUWE-SAINT-PIERRE,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10664806,10664806,apartment,flat studio,215000,0,25.0,Rue des Palmiers 29,1150,WOLUWE-SAINT-PIERRE,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-pierre/1150/10664805,10664805,apartment,flat studio,189500,0,25.0,Rue des Palmiers 29,1150,WOLUWE-SAINT-PIERRE,Brussels,False,,,,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10664804,10664804,apartment,apartment,288000,1,78.0,Rue des Carburants 1,1190,Forest,Brussels,False,,,,True,usa hyper equipped,2.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/forest/1190/10664803,10664803,apartment,flat studio,207000,0,46.0,Rue des Carburants 1,1190,Forest,Brussels,False,,,,True,usa hyper equipped,2.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10664802,10664802,apartment,apartment,378000,3,118.0,Rue des Carburants 1,1190,Forest,Brussels,False,,,,True,usa hyper equipped,2.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10664801,10664801,apartment,apartment,313000,2,87.0,Rue des Carburants 1,1190,Forest,Brussels,False,,,,True,usa hyper equipped,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/neufch%C3%A2teau/6840/10664794,10664794,house,house,250000,11,566.0,Rue Franklin Roosevelt 19,6840,Neufchâteau,Neufchâteau,False,,,665,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/10664791,10664791,apartment,apartment,695000,2,117.0,Verlatstraat 10,2000,Antwerp,Antwerp,False,,,,True,usa hyper equipped,2.0,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10664784,10664784,house,house,245000,3,103.0,Carmersstraat 54,8000,Brugge,Brugge,False,,,60,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/10664783,10664783,apartment,apartment,239000,1,,Badenlaan 90,8434,WESTENDE,Oostend,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/brugge/8310/10664782,10664782,apartment,apartment,185000,1,55.0,Daverlostraat 170,8310,Brugge,Brugge,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/wervik/8940/10664781,10664781,house,house,579000,5,265.0,Nachtegaalstraat 31,8940,Wervik,Ieper,False,,,718,True,,3.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/new-real-estate-project-apartments/for-sale/middelkerke/8434/10664780,10664780,apartment group,apartment group,239000 - 239000,,,Graaf Jansstraat 4,8434,Middelkerke,Oostend,False,,,,True,,,False,,
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10664779,10664779,house,house,499000,4,350.0,Elisabethlaan 352,8400,Oostende,Oostend,False,,,149,True,,3.0,False,,GOOD
https://www.immoweb.be/en/classified/duplex/for-sale/brugge/8000/10664777,10664777,apartment,duplex,359000,2,107.0,Gevangenisstraat 2,8000,Brugge,Brugge,False,,,,True,,,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10664773,10664773,apartment,apartment,425000,1,82.0,Koningin Astridlaan 11,8400,Oostende,Oostend,False,,,,True,,,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10664770,10664770,apartment,apartment,339000,3,92.0,Zeedijk 354,8400,Oostende,Oostend,False,,,,True,,,False,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/gouy-lez-pi%C3%A9ton/6181/10582397,10582397,house,house,115000,1,117.0,Rue du Calvaire 14,6181,Gouy-lez-Piéton,Charleroi,False,True,100,240,True,installed,2.0,False,True,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/pont-%C3%A0-celles/6230/10658997,10658997,house,house,115000,1,117.0,Rue du Calvaire 14,6230,Pont-à-Celles,Charleroi,False,True,100,240,True,installed,2.0,False,True,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-waas/9170/10664768,10664768,house,house,120000,1,85.0,Stationstraat 27,9170,SINT-GILLIS-WAAS,Sint-Niklaas,False,,,90,True,semi equipped,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/bungalow/for-sale/yvoir/5530/10664765,10664765,house,bungalow,140000,2,38.0,None None,5530,Yvoir,Dinant,False,True,160,200,True,usa hyper equipped,4.0,True,True,
https://www.immoweb.be/en/classified/apartment/for-sale/edegem/2650/10664764,10664764,apartment,apartment,195000,3,84.0,Drie Eikenstraat 144,2650,Edegem,Antwerp,False,,,,True,,3.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/galmaarden/1570/10664763,10664763,house,exceptional property,449000,3,206.0,Plaatsstraat 80,1570,Galmaarden,Halle-Vilvoorde,False,True,,886,True,semi equipped,3.0,True,,
https://www.immoweb.be/en/classified/villa/for-sale/mechelen/2800/10664758,10664758,house,villa,747000,3,231.0,Ridder Dessainlaan 23,2800,Mechelen,Mechelen,False,True,,751,True,,4.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/st-vith/4780/10664757,10664757,house,house,295000,3,,"Meisenberg, Hinderhausen 2",4780,St-Vith,Verviers,False,,,2897,True,installed,4.0,False,,
https://www.immoweb.be/en/classified/apartment/for-sale/eupen/4700/10664756,10664756,apartment,apartment,130000,2,,Hufengasse 55,4700,Eupen,Verviers,False,,,,True,installed,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/wondelgem/9032/10664752,10664752,house,house,323000,3,,MOREKSTRAAT 340,9032,Wondelgem,Gent,False,True,,184,True,not installed,2.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10664751,10664751,house,house,367000,3,210.0,None None,9000,Gent,Gent,False,True,,160,True,semi equipped,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/leopoldsburg/3970/10664750,10664750,house,house,460000,6,285.0,Caimolaan 17,3970,Leopoldsburg,Hasselt,False,True,,811,True,,4.0,True,,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/liege/4020/10664745,10664745,house,mixed use building,235000,0,,Chaussee des Pres 26,4020,Liege,Liège,False,,,0,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/godinne/5530/10664742,10664742,house,house,395000,4,190.0,None None,5530,GODINNE,Dinant,False,True,,1294,True,semi equipped,4.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/ciply/7024/10664740,10664740,apartment,flat studio,60000,0,,None None,7024,Ciply,Mons,False,,,,True,,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10664739,10664739,house,house,255000,2,133.0,Aarschotsesteenweg 140,3300,Tienen,Leuven,False,True,,400,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10664734,10664734,house,house,350000,3,170.0,Rue de Soignies 3,1400,Nivelles,Nivelles,False,,,265,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/10664732,10664732,house,house,650000,4,176.0,None None,7500,Tournai,Tournai,False,,,0,True,,4.0,True,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/woluwe-saint-pierre/1150/10664730,10664730,apartment,ground floor,275000,1,92.0,Rue Saint-Hubert 63,1150,Woluwe-Saint-Pierre,Brussels,False,True,40,,True,,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4000/10664726,10664726,house,apartment block,349000,2,147.0,Rue Gérardrie 15,4000,LIEGE,Liège,False,,,44,True,,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/mons-lez-li%C3%88ge/4400/10664723,10664723,house,house,239000,4,110.0,Rue des Cytises 53,4400,MONS-LEZ-LIÈGE,Liège,False,True,495,601,True,semi equipped,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/tienen/3300/10664721,10664721,house,house,239000,3,,Hoegaardenstraat 87,3300,Tienen,Leuven,False,,,70,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/quaregnon/7390/10664385,10664385,house,house,350000,3,267.0,None None,7390,Quaregnon,Mons,False,True,115,2789,True,installed,3.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/10664716,10664716,house,house,269000,3,119.0,Maria Bernardastraat 6,8550,Zwevegem,Kortrijk,False,True,60,171,True,hyper equipped,,False,False,AS_NEW
https://www.immoweb.be/en/classified/villa/for-sale/hamme-mille/1320/10664715,10664715,house,villa,550000,4,242.0,None None,1320,Hamme-Mille,Nivelles,False,,,1398,True,installed,4.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/jupille-sur-meuse/4020/10664714,10664714,house,house,288733,3,150.0,None None,4020,Jupille-sur-Meuse,Liège,False,True,,2114,True,,4.0,False,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/ecaussinnes/7190/10664713,10664713,apartment,ground floor,298000,3,122.0,rue courriére-les-villes 55,7190,ecaussinnes,Soignies,False,,,,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/10664712,10664712,apartment,apartment,239000,2,105.0,None None,7500,TOURNAI,Tournai,False,,,,True,installed,,False,False,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10664711,10664711,house,house,365000,5,255.0,"ChaussÃ©e de Tongres, 524 None",4000,Rocourt,Liège,False,,,194,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/mons/7000/10664706,10664706,house,house,125000,2,90.0,rue des Juifs 15 None,7000,Mons,Mons,False,,,0,True,,2.0,False,False,
https://www.immoweb.be/en/classified/ground-floor/for-sale/ecaussinnes/7180/10664705,10664705,apartment,ground floor,298000,3,122.0,rue Courriére-Les-Villes 55,7180,Ecaussinnes,Charleroi,False,,,,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/namur/5000/10664698,10664698,house,house,325000,3,200.0,None None,5000,Namur,Namur,False,True,168,245,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/flat-studio/for-sale/ciply/7024/10664694,10664694,apartment,flat studio,60000,0,,None None,7024,Ciply,Mons,False,,,,True,semi equipped,3.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/bulskamp/8630/10664691,10664691,house,house,475000,5,398.0,Bulskampstraat 98,8630,Bulskamp,Veurne,False,,,453,True,installed,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/10664689,10664689,house,house,329000,3,150.0,Rue de la Station 12,1470,Genappe,Nivelles,False,,,155,True,,2.0,False,False,
https://www.immoweb.be/en/classified/other-property/for-sale/beerse/2340/10664682,10664682,house,other property,387500,3,234.0,Lindenlaan 41,2340,Beerse,Turnhout,False,,,395,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/oostende/8400/10664680,10664680,house,house,215000,3,307.0,Aime Libaertstraat 22,8400,Oostende,Oostend,False,,,211,True,installed,2.0,True,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/braine-l%27alleud/1420/10664677,10664677,apartment,apartment,372600,3,131.0,Chaussée de Nivelles 222,1420,Braine-L'Alleud,Nivelles,False,,,,True,,3.0,False,False,
https://www.immoweb.be/en/classified/bungalow/for-sale/limal/1300/10664676,10664676,house,bungalow,336000,3,130.0,None None,1300,LIMAL,Nivelles,False,True,,0,True,semi equipped,,True,,
https://www.immoweb.be/en/classified/house/for-sale/sart-risbart/1315/10664671,10664671,house,house,395000,2,150.0,Rue Alphonse Robert 35,1315,SART-RISBART,Nivelles,False,True,,445,True,installed,2.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/nethen/1390/10664670,10664670,house,house,495000,4,160.0,Rue de la Cortaie 24,1390,NETHEN,Nivelles,False,True,,1175,True,semi equipped,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/velaines/7760/10664669,10664669,house,house,330000,3,152.0,Rue des Ecoles 76,7760,Velaines,Tournai,False,True,746,900,True,,4.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/villa/for-sale/sint-genesius-rode/1640/10664663,10664663,house,villa,785000,6,263.0,Terkluizendreef 83,1640,Sint-Genesius-Rode,Halle-Vilvoorde,False,,,856,True,usa installed,4.0,True,,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/10664662,10664662,apartment,ground floor,319000,1,105.0,Rue Vandenbroeck 66,1050,Ixelles,Brussels,False,True,30,,True,semi equipped,2.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/10664661,10664661,apartment,apartment,231000,1,55.0,Rue Vandenbroeck 66,1050,Ixelles,Brussels,False,,,,True,semi equipped,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/ground-floor/for-sale/ixelles/1050/10664660,10664660,apartment,ground floor,319000,1,105.0,Rue Vandenbroeck 66,1050,Ixelles,Brussels,False,True,30,,True,semi equipped,2.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/10664657,10664657,house,house,1000000,7,1044.0,None None,6700,Arlon,Arlon,True,,,1910,True,,26.0,True,False,AS_NEW
https://www.immoweb.be/en/classified/apartment/for-sale/athus/6791/10664656,10664656,apartment,apartment,189000,1,68.0,None None,6791,Athus,Arlon,False,,,,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/manor-house/for-sale/habay/6720/10664655,10664655,house,manor house,539000,4,239.0,None None,6720,Habay,Virton,True,,,6200,True,,,False,False,GOOD
https://www.immoweb.be/en/classified/manor-house/for-sale/nothomb/6717/10664653,10664653,house,manor house,349000,2,89.0,None None,6717,Nothomb,Arlon,False,,,793,True,,,True,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment-block/for-sale/halanzy/6792/10664651,10664651,house,apartment block,725000,0,900.0,None None,6792,Halanzy,Arlon,False,,,0,True,,3.0,True,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/athus/6791/10664650,10664650,house,house,339000,4,143.0,Rue Lang 34,6791,Athus,Arlon,False,,,338,True,,3.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/10664648,10664648,house,house,449000,3,175.0,None None,6790,Aubange,Arlon,False,,,2100,True,installed,,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/flat-studio/for-sale/woluwe-saint-lambert/1200/10664647,10664647,apartment,flat studio,106000,1,20.0,place Carnoy 11,1200,WOLUWE-SAINT-LAMBERT,Brussels,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/louvain-la-neuve/1348/10664645,10664645,apartment,flat studio,126500,1,21.0,Rue des Blancs Chevaux 7 None,1348,Louvain-La-Neuve,Nivelles,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/house/for-sale/putte/2580/10664636,10664636,house,house,1250000,5,423.0,Leuvensebaan 213,2580,Putte,Mechelen,False,True,,2276,True,installed,4.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/lanaken/3620/10664635,10664635,apartment,apartment,209000,2,127.0,"Brugstraat 1, 2",3620,Lanaken,Tongeren,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10664634,10664634,house,house,650000,4,164.0,Montagne de la Gare 14,1150,Woluwe-Saint-Pierre,Brussels,False,True,32,155,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/tournai/7500/10664633,10664633,apartment,apartment,239000,2,105.0,None None,7500,Tournai,Tournai,False,,,,True,,,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/10664632,10664632,apartment,apartment,265000,3,95.0,None None,1080,MOLENBEEK-SAINT-JEAN,Brussels,False,True,,,True,semi equipped,3.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/wierde/5100/10664631,10664631,house,house,309000,3,77.0,None None,5100,Wierde,Namur,False,True,,846,True,installed,4.0,False,,
https://www.immoweb.be/en/classified/ground-floor/for-sale/sint-agatha-berchem/1082/10664630,10664630,apartment,ground floor,249000,2,85.0,Avenue François Sebrechts 65,1082,SINT-AGATHA-BERCHEM,Brussels,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/ground-floor/for-sale/molenbeek-saint-jean/1080/10664629,10664629,apartment,ground floor,249000,2,85.0,Avenue François Sebrechts 65,1080,Molenbeek-Saint-Jean,Brussels,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/genappe/1470/10664627,10664627,house,house,425000,4,240.0,rue henri semal 17-19,1470,Genappe,Nivelles,False,,,906,True,,4.0,False,False,
https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/10664606,10664606,apartment,ground floor,265000,1,37.0,Stropstraat 149,9000,Gent,Gent,False,,,,True,hyper equipped,3.0,True,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/gent/9000/10664605,10664605,apartment,flat studio,265000,1,37.0,Stropstraat 149,9000,Gent,Gent,False,,,,True,hyper equipped,3.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/rixensart/1332/10664604,10664604,apartment,apartment,440000,2,75.0,None None,1332,Rixensart,Nivelles,False,,,,True,,4.0,True,,
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10664603,10664603,apartment,apartment,265000,1,37.0,Stropstraat 149,9000,Gent,Gent,False,,,,True,hyper equipped,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10664602,10664602,house,house,235000,1,54.0,Lange Boomgaardstraat 86,9000,Gent,Gent,False,True,260,902,True,installed,2.0,True,False,GOOD
https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/10664601,10664601,apartment,apartment,324000,3,178.0,Grote Markt 72,9060,Zelzate,Eeklo,False,,,,True,semi equipped,2.0,True,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/boortmeerbeek/3191/10664597,10664597,house,house,345000,0,1191.0,Lisdoddeweg 11,3191,Boortmeerbeek,Leuven,False,,,1191,True,,4.0,False,False,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10664593,10664593,apartment,apartment,149000,1,45.0,Avenue Docteur Lemoine 5,1070,Anderlecht,Brussels,False,,,,True,semi equipped,4.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/sint-katherina-lombeek/1742/10664592,10664592,house,house,319000,3,106.0,Bosstraat 175,1742,SINT-KATHERINA-LOMBEEK,Halle-Vilvoorde,False,True,138,420,True,installed,3.0,True,,AS_NEW
https://www.immoweb.be/en/classified/exceptional-property/for-sale/sivry-rance/6470/10664591,10664591,house,exceptional property,250000,6,500.0,None None,6470,Sivry-rance,Thuin,False,True,10409,10490,True,,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/10664590,10664590,house,apartment block,690000,6,375.0,Place des Gueux 1,1000,BRUXELLES,Brussels,False,,,90,True,,,False,False,GOOD
https://www.immoweb.be/en/classified/apartment-block/for-sale/ciply/7024/10664589,10664589,house,apartment block,140000,2,120.0,None None,7024,Ciply,Mons,False,,,621,True,semi equipped,2.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/10664582,10664582,house,house,548000,4,260.0,Volkensvoortstraat 13,3201,Langdorp,Leuven,False,True,,5570,True,installed,4.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/deinze/9800/10664581,10664581,house,house,395000,3,134.0,Goedstraat 9,9800,Deinze,Gent,False,,,410,True,installed,3.0,False,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10664580,10664580,house,house,419000,3,186.0,Blankenbergse Steenweg 84,8000,Brugge,Brugge,False,True,70,11,True,hyper equipped,3.0,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/mouscron/7700/10664574,10664574,house,house,429000,3,145.0,None None,7700,Mouscron,Mouscron,False,True,500,650,True,installed,4.0,True,,
https://www.immoweb.be/en/classified/house/for-sale/tubize/1480/10664571,10664571,house,house,195000,3,162.0,Stéhoux (Centre) 342,1480,Tubize,Nivelles,False,,,482,True,,4.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/assebroek/8310/10664567,10664567,house,house,275000,3,199.0,Astridlaan 264,8310,Assebroek,Brugge,False,True,205,257,True,installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/10639385,10639385,house,house,699000,4,270.0,Avenue de Vandromme 28,1160,Auderghem,Brussels,False,True,83,151,True,installed,2.0,False,False,JUST_RENOVATED
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/bruxelles%20ville/1000/10330751,10330751,house,mixed use building,399000,4,268.0,"Rue Blaes 193,",1000,Bruxelles ville,Brussels,False,,,268,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/jette/1090/10577505,10577505,house,mixed use building,830000,5,450.0,Avenue Charles Woest 151,1090,Jette,Brussels,False,True,150,340,True,hyper equipped,2.0,True,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10577300,10577300,house,house,465000,5,285.0,Rue Saint-Denis 345,1190,Forest,Brussels,False,True,100,195,True,installed,2.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10664564,10664564,apartment,apartment,155000,1,,Meensesteenweg 128,8800,Roeselare,Roeselare,False,,,,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/roeselare/8800/10664563,10664563,house,house,110000,2,,Meensesteenweg 126,8800,Roeselare,Roeselare,False,,,0,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/deerlijk/8540/10664561,10664561,house,house,210000,3,142.0,Stationsplein 4,8540,Deerlijk,Kortrijk,False,,,235,True,installed,2.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/manage/7170/10664559,10664559,house,house,145000,2,110.0,Rue Fernand Deltenre 51,7170,Manage,Charleroi,False,True,85,135,True,semi equipped,2.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/apartment/for-sale/menen/8930/10664554,10664554,apartment,apartment,229000,3,78.0,Arsenaalstraat 52,8930,Menen,Kortrijk,False,,,,True,,,False,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/libin/6890/10570810,10570810,house,house,249000,4,130.0,Rue de Glaireuse 130,6890,Libin,Neufchâteau,False,True,,1200,True,,4.0,True,,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/villa/for-sale/honnelles/7387/10421066,10421066,house,villa,370000,3,320.0,Route de Bavay 30,7387,Honnelles,Mons,False,,,1512,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/tournai/7500/10664545,10664545,house,house,550000,5,617.0,Place de Tournai /,7500,Tournai,Tournai,False,,,0,True,,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/eghez%C3%A9e/5310/10664544,10664544,house,house,525000,4,280.0,Rue de Consèle 43,5310,Eghezée,Namur,False,True,1800,1900,True,,4.0,True,,JUST_RENOVATED
https://www.immoweb.be/en/classified/house/for-sale/wanferc%C3%A9e-baulet/6224/10110566,10110566,house,house,180000,3,128.0,Rue des Couturelles 26,6224,Wanfercée-Baulet,Charleroi,False,,,0,True,not installed,3.0,True,,GOOD
https://www.immoweb.be/en/classified/house/for-sale/wijnegem/2110/10664536,10664536,house,house,599000,3,179.0,Stokerijstraat 164,2110,Wijnegem,Antwerp,False,True,265,411,True,hyper equipped,3.0,False,,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/wervik/8940/10664532,10664532,house,house,215000,3,143.0,Geluwesesteenweg 36,8940,Wervik,Ieper,False,True,,233,True,installed,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerp/2170/10331447,10331447,apartment,flat studio,107000,1,35.0,Groenendaallaan 72,2170,Antwerp,Antwerp,False,,,,True,semi equipped,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/berchem/2600/10664525,10664525,house,house,249000,3,,Hofstadstraat 8,2600,Berchem,Antwerp,False,True,41,102,True,semi equipped,2.0,True,,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/rebecq/1430/10664518,10664518,house,house,197500,3,166.0,Rue de la Cure 9,1430,Rebecq,Nivelles,False,,,274,True,,2.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10664517,10664517,house,house,359000,4,166.0,None None,1030,Schaerbeek,Brussels,False,,,6,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/olen/2250/10664514,10664514,house,house,465000,3,293.0,Noorderwijkseweg 82,2250,Olen,Turnhout,False,,,814,True,,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/haaltert/9450/10664510,10664510,house,house,125000,2,100.0,Hoefstraat 2,9450,Haaltert,Aalst,False,True,190,160,True,semi equipped,4.0,False,False,TO_RENOVATE
https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/10664507,10664507,apartment,apartment,279000,2,84.0,Molsekiezel 40,3920,Lommel,Maaseik,False,,,,True,hyper equipped,2.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/liedekerke/1770/10664506,10664506,house,house,359000,3,151.0,Holstraat 155,1770,Liedekerke,Halle-Vilvoorde,False,,,3025,True,,3.0,False,False,TO_BE_DONE_UP
https://www.immoweb.be/en/classified/house/for-sale/meldert/3560/10664504,10664504,house,house,375745,4,176.0,Dikke Eikstraat lot 2 + 3,3560,Meldert,Hasselt,False,,,621,True,,3.0,False,,
https://www.immoweb.be/en/classified/apartment-block/for-sale/rio/26500/10664503,10664503,house,apartment block,320000,4,395.0,None None,26500,Rio,,False,,,0,True,,,True,True,AS_NEW
https://www.immoweb.be/en/classified/ground-floor/for-sale/palaio%20faliro/175%2064/10122642,10122642,apartment,ground floor,140000,1,48.0,None None,175 64,Palaio Faliro,,False,,,,True,,,False,True,AS_NEW
https://www.immoweb.be/en/classified/house/for-sale/malderen/1840/10664501,10664501,house,house,485000,4,311.0,"Boeksheide 105,",1840,Malderen,Halle-Vilvoorde,False,True,,634,True,installed,4.0,False,False,GOOD
https://www.immoweb.be/en/classified/house/for-sale/heist-aan-zee/8301/10664499,10664499,house,house,374000,4,224.0,None None,8301,Heist-aan-Zee,Brugge,False,True,,220,True,installed,2.0,False,False,
https://www.immoweb.be/en/classified/house/for-sale/knokke/8300/10664498,10664498,house,house,229000,3,88.0,None None,8300,Knokke,Brugge,False,True,,244,True,installed,2.0,False,False,GOOD
